"Plot Title: Zegveld 2"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20143715, SEN S/N: 20143715)","Intensity, Lux (LGR S/N: 20143715, SEN S/N: 20143715)","Coupler Detached (LGR S/N: 20143715)","End Of File (LGR S/N: 20143715)"
984,06/06/18 04:29:39 PM,31.370,53.8,,
985,06/06/18 04:30:09 PM,31.370,236.8,,
986,06/06/18 04:30:39 PM,31.370,43.1,,
987,06/06/18 04:31:09 PM,31.370,43.1,,
988,06/06/18 04:31:39 PM,31.370,10.8,,
989,06/06/18 04:32:09 PM,31.370,32.3,,
990,06/06/18 04:32:39 PM,31.370,32.3,,
991,06/06/18 04:33:09 PM,31.268,107.6,,
992,06/06/18 04:33:39 PM,31.268,21.5,,
993,06/06/18 04:34:09 PM,31.268,10.8,,
994,06/06/18 04:34:39 PM,31.268,43.1,,
995,06/06/18 04:35:09 PM,31.166,53.8,,
996,06/06/18 04:35:39 PM,31.064,43.1,,
997,06/06/18 04:36:09 PM,31.064,139.9,,
998,06/06/18 04:36:39 PM,31.064,118.4,,
999,06/06/18 04:37:09 PM,31.166,10.8,,
1000,06/06/18 04:37:39 PM,31.166,129.2,,
1001,06/06/18 04:38:09 PM,31.268,269.1,,
1002,06/06/18 04:38:39 PM,31.472,43.1,,
1003,06/06/18 04:39:09 PM,31.574,269.1,,
1004,06/06/18 04:39:39 PM,31.676,43.1,,
1005,06/06/18 04:40:09 PM,31.676,43.1,,
1006,06/06/18 04:40:39 PM,31.676,0.0,,
1007,06/06/18 04:41:09 PM,31.676,0.0,,
1008,06/06/18 04:41:39 PM,31.778,0.0,,
1009,06/06/18 04:42:09 PM,31.880,0.0,,
1010,06/06/18 04:42:39 PM,31.983,43.1,,
1011,06/06/18 04:43:09 PM,32.188,32.3,,
1012,06/06/18 04:43:39 PM,32.394,86.1,,
1013,06/06/18 04:44:09 PM,32.497,10.8,,
1014,06/06/18 04:44:39 PM,32.600,0.0,,
1015,06/06/18 04:45:09 PM,32.600,0.0,,
1016,06/06/18 04:45:39 PM,32.704,107.6,,
1017,06/06/18 04:46:09 PM,32.704,0.0,,
1018,06/06/18 04:46:39 PM,32.704,0.0,,
1019,06/06/18 04:47:09 PM,32.704,0.0,,
1020,06/06/18 04:47:39 PM,32.600,0.0,,
1021,06/06/18 04:48:09 PM,32.600,0.0,,
1022,06/06/18 04:48:39 PM,32.497,0.0,,
1023,06/06/18 04:49:09 PM,32.394,0.0,,
1024,06/06/18 04:49:39 PM,32.394,10.8,,
1025,06/06/18 04:50:09 PM,32.291,10.8,,
1026,06/06/18 04:50:39 PM,32.188,10.8,,
1027,06/06/18 04:51:09 PM,32.188,0.0,,
1028,06/06/18 04:51:39 PM,32.086,10.8,,
1029,06/06/18 04:52:09 PM,31.983,10.8,,
1030,06/06/18 04:52:39 PM,31.983,0.0,,
1031,06/06/18 04:53:09 PM,31.880,0.0,,
1032,06/06/18 04:53:39 PM,31.778,0.0,,
1033,06/06/18 04:54:09 PM,31.778,0.0,,
1034,06/06/18 04:54:39 PM,31.676,0.0,,
1035,06/06/18 04:55:09 PM,31.574,0.0,,
1036,06/06/18 04:55:39 PM,31.574,0.0,,
1037,06/06/18 04:56:09 PM,31.472,10.8,,
1038,06/06/18 04:56:39 PM,31.370,10.8,,
1039,06/06/18 04:57:09 PM,31.268,43.1,,
1040,06/06/18 04:57:39 PM,31.268,53.8,,
1041,06/06/18 04:58:09 PM,31.166,53.8,,
1042,06/06/18 04:58:39 PM,31.166,64.6,,
1043,06/06/18 04:59:09 PM,31.064,344.4,,
1044,06/06/18 04:59:39 PM,31.064,269.1,,
1045,06/06/18 05:00:09 PM,31.166,64.6,,
1046,06/06/18 05:00:39 PM,31.268,64.6,,
1047,06/06/18 05:01:09 PM,31.370,64.6,,
1048,06/06/18 05:01:39 PM,31.574,150.7,,
1049,06/06/18 05:02:09 PM,31.778,64.6,,
1050,06/06/18 05:02:39 PM,31.983,10.8,,
1051,06/06/18 05:03:09 PM,32.086,183.0,,
1052,06/06/18 05:03:39 PM,32.188,0.0,,
1053,06/06/18 05:04:09 PM,32.188,0.0,,
1054,06/06/18 05:04:39 PM,32.188,0.0,,
1055,06/06/18 05:05:09 PM,32.188,0.0,,
1056,06/06/18 05:05:39 PM,32.291,0.0,,
1057,06/06/18 05:06:09 PM,32.291,0.0,,
1058,06/06/18 05:06:39 PM,32.291,0.0,,
1059,06/06/18 05:07:09 PM,32.394,0.0,,
1060,06/06/18 05:07:39 PM,32.394,0.0,,
1061,06/06/18 05:08:09 PM,32.394,0.0,,
1062,06/06/18 05:08:39 PM,32.394,0.0,,
1063,06/06/18 05:09:09 PM,32.394,0.0,,
1064,06/06/18 05:09:39 PM,32.394,10.8,,
1065,06/06/18 05:10:09 PM,32.497,0.0,,
1066,06/06/18 05:10:39 PM,32.497,0.0,,
1067,06/06/18 05:11:09 PM,32.497,0.0,,
1068,06/06/18 05:11:39 PM,32.497,0.0,,
1069,06/06/18 05:12:09 PM,32.497,0.0,,
1070,06/06/18 05:12:39 PM,32.497,0.0,,
1071,06/06/18 05:13:09 PM,32.600,0.0,,
1072,06/06/18 05:13:39 PM,32.600,0.0,,
1073,06/06/18 05:14:09 PM,32.600,0.0,,
1074,06/06/18 05:14:39 PM,32.497,0.0,,
1075,06/06/18 05:15:09 PM,32.497,0.0,,
1076,06/06/18 05:15:39 PM,32.394,0.0,,
1077,06/06/18 05:16:09 PM,32.394,0.0,,
1078,06/06/18 05:16:39 PM,32.291,0.0,,
1079,06/06/18 05:17:09 PM,32.291,0.0,,
1080,06/06/18 05:17:39 PM,32.188,0.0,,
1081,06/06/18 05:18:09 PM,32.188,0.0,,
1082,06/06/18 05:18:39 PM,32.086,0.0,,
1083,06/06/18 05:19:09 PM,32.086,10.8,,
1084,06/06/18 05:19:39 PM,32.086,10.8,,
1085,06/06/18 05:20:09 PM,32.086,10.8,,
1086,06/06/18 05:20:39 PM,32.086,10.8,,
1087,06/06/18 05:21:09 PM,32.086,0.0,,
1088,06/06/18 05:21:39 PM,32.086,0.0,,
1089,06/06/18 05:22:09 PM,32.086,0.0,,
1090,06/06/18 05:22:39 PM,32.086,0.0,,
1091,06/06/18 05:23:09 PM,31.983,0.0,,
1092,06/06/18 05:23:39 PM,31.983,0.0,,
1093,06/06/18 05:24:09 PM,31.983,0.0,,
1094,06/06/18 05:24:39 PM,31.880,0.0,,
1095,06/06/18 05:25:09 PM,31.983,0.0,,
1096,06/06/18 05:25:39 PM,31.983,0.0,,
1097,06/06/18 05:26:09 PM,31.983,0.0,,
1098,06/06/18 05:26:39 PM,31.983,10.8,,
1099,06/06/18 05:27:09 PM,31.983,10.8,,
1100,06/06/18 05:27:39 PM,32.086,0.0,,
1101,06/06/18 05:28:09 PM,32.188,64.6,,
1102,06/06/18 05:28:39 PM,32.188,10.8,,
1103,06/06/18 05:29:09 PM,32.188,10.8,,
1104,06/06/18 05:29:39 PM,32.188,10.8,,
1105,06/06/18 05:30:09 PM,32.188,10.8,,
1106,06/06/18 05:30:39 PM,32.188,10.8,,
1107,06/06/18 05:31:09 PM,32.188,0.0,,
1108,06/06/18 05:31:39 PM,32.188,0.0,,
1109,06/06/18 05:32:09 PM,32.188,0.0,,
1110,06/06/18 05:32:39 PM,32.086,0.0,,
1111,06/06/18 05:33:09 PM,32.086,0.0,,
1112,06/06/18 05:33:39 PM,32.086,0.0,,
1113,06/06/18 05:34:09 PM,31.983,0.0,,
1114,06/06/18 05:34:39 PM,31.880,0.0,,
1115,06/06/18 05:35:09 PM,31.880,0.0,,
1116,06/06/18 05:35:39 PM,31.880,0.0,,
1117,06/06/18 05:36:09 PM,31.880,0.0,,
1118,06/06/18 05:36:39 PM,31.880,0.0,,
1119,06/06/18 05:37:09 PM,31.778,0.0,,
1120,06/06/18 05:37:39 PM,31.880,0.0,,
1121,06/06/18 05:38:09 PM,31.880,0.0,,
1122,06/06/18 05:38:39 PM,31.880,0.0,,
1123,06/06/18 05:39:09 PM,31.880,10.8,,
1124,06/06/18 05:39:39 PM,31.880,0.0,,
1125,06/06/18 05:40:09 PM,31.880,0.0,,
1126,06/06/18 05:40:39 PM,31.880,0.0,,
1127,06/06/18 05:41:09 PM,31.880,10.8,,
1128,06/06/18 05:41:39 PM,31.880,0.0,,
1129,06/06/18 05:42:09 PM,31.880,0.0,,
1130,06/06/18 05:42:39 PM,31.880,0.0,,
1131,06/06/18 05:43:09 PM,31.778,0.0,,
1132,06/06/18 05:43:39 PM,31.778,0.0,,
1133,06/06/18 05:44:09 PM,31.778,10.8,,
1134,06/06/18 05:44:39 PM,31.676,0.0,,
1135,06/06/18 05:45:09 PM,31.676,269.1,,
1136,06/06/18 05:45:39 PM,31.778,258.3,,
1137,06/06/18 05:46:09 PM,31.880,96.9,,
1138,06/06/18 05:46:39 PM,31.983,10.8,,
1139,06/06/18 05:47:09 PM,32.086,0.0,,
1140,06/06/18 05:47:39 PM,32.188,0.0,,
1141,06/06/18 05:48:09 PM,32.291,0.0,,
1142,06/06/18 05:48:39 PM,32.291,0.0,,
1143,06/06/18 05:49:09 PM,32.394,0.0,,
1144,06/06/18 05:49:39 PM,32.497,0.0,,
1145,06/06/18 05:50:09 PM,32.704,0.0,,
1146,06/06/18 05:50:39 PM,32.807,0.0,,
1147,06/06/18 05:51:09 PM,32.704,0.0,,
1148,06/06/18 05:51:39 PM,32.600,0.0,,
1149,06/06/18 05:52:09 PM,32.497,0.0,,
1150,06/06/18 05:52:39 PM,32.291,0.0,,
1151,06/06/18 05:53:09 PM,32.188,0.0,,
1152,06/06/18 05:53:39 PM,32.086,0.0,,
1153,06/06/18 05:54:09 PM,31.880,0.0,,
1154,06/06/18 05:54:39 PM,31.778,0.0,,
1155,06/06/18 05:55:09 PM,31.676,0.0,,
1156,06/06/18 05:55:39 PM,31.574,0.0,,
1157,06/06/18 05:56:09 PM,31.370,0.0,,
1158,06/06/18 05:56:39 PM,31.268,0.0,,
1159,06/06/18 05:57:09 PM,31.166,0.0,,
1160,06/06/18 05:57:39 PM,31.064,0.0,,
1161,06/06/18 05:58:09 PM,30.963,0.0,,
1162,06/06/18 05:58:39 PM,30.862,0.0,,
1163,06/06/18 05:59:09 PM,30.760,0.0,,
1164,06/06/18 05:59:39 PM,30.659,0.0,,
1165,06/06/18 06:00:09 PM,30.558,0.0,,
1166,06/06/18 06:00:39 PM,30.457,0.0,,
1167,06/06/18 06:01:09 PM,30.457,0.0,,
1168,06/06/18 06:01:39 PM,30.356,0.0,,
1169,06/06/18 06:02:09 PM,30.356,10.8,,
1170,06/06/18 06:02:39 PM,30.356,43.1,,
1171,06/06/18 06:03:09 PM,30.356,53.8,,
1172,06/06/18 06:03:39 PM,30.356,0.0,,
1173,06/06/18 06:04:09 PM,30.457,0.0,,
1174,06/06/18 06:04:39 PM,30.558,0.0,,
1175,06/06/18 06:05:09 PM,30.659,0.0,,
1176,06/06/18 06:05:39 PM,30.760,0.0,,
1177,06/06/18 06:06:09 PM,30.760,0.0,,
1178,06/06/18 06:06:39 PM,30.862,0.0,,
1179,06/06/18 06:07:09 PM,30.862,0.0,,
1180,06/06/18 06:07:39 PM,30.963,0.0,,
1181,06/06/18 06:08:09 PM,30.963,0.0,,
1182,06/06/18 06:08:39 PM,30.963,0.0,,
1183,06/06/18 06:09:09 PM,30.963,0.0,,
1184,06/06/18 06:09:39 PM,30.963,0.0,,
1185,06/06/18 06:10:09 PM,30.963,0.0,,
1186,06/06/18 06:10:39 PM,31.064,0.0,,
1187,06/06/18 06:11:09 PM,31.064,0.0,,
1188,06/06/18 06:11:39 PM,31.064,0.0,,
1189,06/06/18 06:12:09 PM,31.064,0.0,,
1190,06/06/18 06:12:39 PM,31.064,0.0,,
1191,06/06/18 06:13:09 PM,30.963,0.0,,
1192,06/06/18 06:13:39 PM,30.963,0.0,,
1193,06/06/18 06:14:09 PM,30.963,0.0,,
1194,06/06/18 06:14:39 PM,30.963,0.0,,
1195,06/06/18 06:15:09 PM,30.963,0.0,,
1196,06/06/18 06:15:39 PM,30.963,0.0,,
1197,06/06/18 06:16:09 PM,30.963,0.0,,
1198,06/06/18 06:16:39 PM,30.963,0.0,,
1199,06/06/18 06:17:09 PM,30.963,10.8,,
1200,06/06/18 06:17:39 PM,30.963,0.0,,
1201,06/06/18 06:18:09 PM,30.963,0.0,,
1202,06/06/18 06:18:39 PM,30.963,0.0,,
1203,06/06/18 06:19:09 PM,30.963,0.0,,
1204,06/06/18 06:19:39 PM,30.963,0.0,,
1205,06/06/18 06:20:09 PM,30.963,0.0,,
1206,06/06/18 06:20:39 PM,30.963,0.0,,
1207,06/06/18 06:21:09 PM,30.963,0.0,,
1208,06/06/18 06:21:39 PM,30.963,0.0,,
1209,06/06/18 06:22:09 PM,30.963,0.0,,
1210,06/06/18 06:22:39 PM,30.963,0.0,,
1211,06/06/18 06:23:09 PM,30.963,0.0,,
1212,06/06/18 06:23:39 PM,30.963,0.0,,
1213,06/06/18 06:24:09 PM,30.963,0.0,,
1214,06/06/18 06:24:39 PM,30.963,0.0,,
1215,06/06/18 06:25:09 PM,30.963,0.0,,
1216,06/06/18 06:25:39 PM,31.064,0.0,,
1217,06/06/18 06:26:09 PM,31.166,0.0,,
1218,06/06/18 06:26:39 PM,31.166,0.0,,
1219,06/06/18 06:27:09 PM,31.268,0.0,,
1220,06/06/18 06:27:39 PM,31.268,0.0,,
1221,06/06/18 06:28:09 PM,31.370,0.0,,
1222,06/06/18 06:28:39 PM,31.370,0.0,,
1223,06/06/18 06:29:09 PM,31.370,0.0,,
1224,06/06/18 06:29:39 PM,31.370,0.0,,
1225,06/06/18 06:30:09 PM,31.370,0.0,,
1226,06/06/18 06:30:39 PM,31.370,0.0,,
1227,06/06/18 06:31:09 PM,31.370,0.0,,
1228,06/06/18 06:31:39 PM,31.370,0.0,,
1229,06/06/18 06:32:09 PM,31.370,0.0,,
1230,06/06/18 06:32:39 PM,31.370,0.0,,
1231,06/06/18 06:33:09 PM,31.370,0.0,,
1232,06/06/18 06:33:39 PM,31.370,0.0,,
1233,06/06/18 06:34:09 PM,31.370,0.0,,
1234,06/06/18 06:34:39 PM,31.370,0.0,,
1235,06/06/18 06:35:09 PM,31.370,0.0,,
1236,06/06/18 06:35:39 PM,31.370,0.0,,
1237,06/06/18 06:36:09 PM,31.370,0.0,,
1238,06/06/18 06:36:39 PM,31.370,0.0,,
1239,06/06/18 06:37:09 PM,31.370,0.0,,
1240,06/06/18 06:37:39 PM,31.268,0.0,,
1241,06/06/18 06:38:09 PM,31.268,0.0,,
1242,06/06/18 06:38:39 PM,31.268,0.0,,
1243,06/06/18 06:39:09 PM,31.268,0.0,,
1244,06/06/18 06:39:39 PM,31.268,0.0,,
1245,06/06/18 06:40:09 PM,31.268,0.0,,
1246,06/06/18 06:40:39 PM,31.268,0.0,,
1247,06/06/18 06:41:09 PM,31.166,0.0,,
1248,06/06/18 06:41:39 PM,31.166,0.0,,
1249,06/06/18 06:42:09 PM,31.166,0.0,,
1250,06/06/18 06:42:39 PM,31.166,0.0,,
1251,06/06/18 06:43:09 PM,31.166,0.0,,
1252,06/06/18 06:43:39 PM,31.166,0.0,,
1253,06/06/18 06:44:09 PM,31.064,0.0,,
1254,06/06/18 06:44:39 PM,31.064,0.0,,
1255,06/06/18 06:45:09 PM,31.064,0.0,,
1256,06/06/18 06:45:39 PM,31.064,0.0,,
1257,06/06/18 06:46:09 PM,31.064,0.0,,
1258,06/06/18 06:46:39 PM,30.963,0.0,,
1259,06/06/18 06:47:09 PM,30.963,0.0,,
1260,06/06/18 06:47:39 PM,30.963,0.0,,
1261,06/06/18 06:48:09 PM,30.963,0.0,,
1262,06/06/18 06:48:39 PM,30.963,0.0,,
1263,06/06/18 06:49:09 PM,30.963,0.0,,
1264,06/06/18 06:49:39 PM,30.963,0.0,,
1265,06/06/18 06:50:09 PM,30.963,0.0,,
1266,06/06/18 06:50:39 PM,30.963,0.0,,
1267,06/06/18 06:51:09 PM,30.963,0.0,,
1268,06/06/18 06:51:39 PM,30.963,0.0,,
1269,06/06/18 06:52:09 PM,30.963,0.0,,
1270,06/06/18 06:52:39 PM,30.963,0.0,,
1271,06/06/18 06:53:09 PM,30.963,0.0,,
1272,06/06/18 06:53:39 PM,30.963,0.0,,
1273,06/06/18 06:54:09 PM,30.963,0.0,,
1274,06/06/18 06:54:39 PM,30.963,0.0,,
1275,06/06/18 06:55:09 PM,30.963,0.0,,
1276,06/06/18 06:55:39 PM,30.963,0.0,,
1277,06/06/18 06:56:09 PM,30.963,0.0,,
1278,06/06/18 06:56:39 PM,30.963,0.0,,
1279,06/06/18 06:57:09 PM,30.963,0.0,,
1280,06/06/18 06:57:39 PM,30.963,0.0,,
1281,06/06/18 06:58:09 PM,30.963,0.0,,
1282,06/06/18 06:58:39 PM,30.963,0.0,,
1283,06/06/18 06:59:09 PM,31.064,0.0,,
1284,06/06/18 06:59:39 PM,31.064,0.0,,
1285,06/06/18 07:00:09 PM,31.064,0.0,,
1286,06/06/18 07:00:39 PM,31.166,0.0,,
1287,06/06/18 07:01:09 PM,31.166,0.0,,
1288,06/06/18 07:01:39 PM,31.166,0.0,,
1289,06/06/18 07:02:09 PM,31.166,0.0,,
1290,06/06/18 07:02:39 PM,31.166,0.0,,
1291,06/06/18 07:03:09 PM,31.166,0.0,,
1292,06/06/18 07:03:39 PM,31.268,0.0,,
1293,06/06/18 07:04:09 PM,31.268,0.0,,
1294,06/06/18 07:04:39 PM,31.268,0.0,,
1295,06/06/18 07:05:09 PM,31.268,0.0,,
1296,06/06/18 07:05:39 PM,31.268,0.0,,
1297,06/06/18 07:06:09 PM,31.370,0.0,,
1298,06/06/18 07:06:39 PM,31.370,0.0,,
1299,06/06/18 07:07:09 PM,31.370,0.0,,
1300,06/06/18 07:07:39 PM,31.472,0.0,,
1301,06/06/18 07:08:09 PM,31.472,0.0,,
1302,06/06/18 07:08:39 PM,31.574,0.0,,
1303,06/06/18 07:09:09 PM,31.574,0.0,,
1304,06/06/18 07:09:39 PM,31.676,0.0,,
1305,06/06/18 07:10:09 PM,31.778,0.0,,
1306,06/06/18 07:10:39 PM,31.778,0.0,,
1307,06/06/18 07:11:09 PM,31.778,0.0,,
1308,06/06/18 07:11:39 PM,31.880,10.8,,
1309,06/06/18 07:12:09 PM,31.880,0.0,,
1310,06/06/18 07:12:39 PM,31.880,0.0,,
1311,06/06/18 07:13:09 PM,31.983,0.0,,
1312,06/06/18 07:13:39 PM,31.983,0.0,,
1313,06/06/18 07:14:09 PM,31.983,0.0,,
1314,06/06/18 07:14:39 PM,32.086,0.0,,
1315,06/06/18 07:15:09 PM,32.086,0.0,,
1316,06/06/18 07:15:39 PM,32.086,0.0,,
1317,06/06/18 07:16:09 PM,32.086,0.0,,
1318,06/06/18 07:16:39 PM,32.188,0.0,,
1319,06/06/18 07:17:09 PM,32.188,0.0,,
1320,06/06/18 07:17:39 PM,32.188,0.0,,
1321,06/06/18 07:18:09 PM,32.188,0.0,,
1322,06/06/18 07:18:39 PM,32.188,129.2,,
1323,06/06/18 07:19:09 PM,32.291,86.1,,
1324,06/06/18 07:19:39 PM,32.291,86.1,,
1325,06/06/18 07:20:09 PM,32.394,32.3,,
1326,06/06/18 07:20:39 PM,32.394,32.3,,
1327,06/06/18 07:21:09 PM,32.497,21.5,,
1328,06/06/18 07:21:39 PM,32.497,32.3,,
1329,06/06/18 07:22:09 PM,32.600,32.3,,
1330,06/06/18 07:22:39 PM,32.600,10.8,,
1331,06/06/18 07:23:09 PM,32.600,21.5,,
1332,06/06/18 07:23:39 PM,32.600,21.5,,
1333,06/06/18 07:24:09 PM,32.600,226.0,,
1334,06/06/18 07:24:39 PM,32.704,21.5,,
1335,06/06/18 07:25:09 PM,32.704,215.3,,
1336,06/06/18 07:25:39 PM,32.807,0.0,,
1337,06/06/18 07:26:09 PM,32.807,10.8,,
1338,06/06/18 07:26:39 PM,32.911,21.5,,
1339,06/06/18 07:27:09 PM,32.911,32.3,,
1340,06/06/18 07:27:39 PM,32.911,75.3,,
1341,06/06/18 07:28:09 PM,32.911,21.5,,
1342,06/06/18 07:28:39 PM,32.911,21.5,,
1343,06/06/18 07:29:09 PM,32.911,0.0,,
1344,06/06/18 07:29:39 PM,32.911,0.0,,
1345,06/06/18 07:30:09 PM,32.911,0.0,,
1346,06/06/18 07:30:39 PM,33.014,0.0,,
1347,06/06/18 07:31:09 PM,33.014,10.8,,
1348,06/06/18 07:31:39 PM,33.014,21.5,,
1349,06/06/18 07:32:09 PM,33.014,269.1,,
1350,06/06/18 07:32:39 PM,33.118,21.5,,
1351,06/06/18 07:33:09 PM,33.118,0.0,,
1352,06/06/18 07:33:39 PM,33.118,0.0,,
1353,06/06/18 07:34:09 PM,33.118,43.1,,
1354,06/06/18 07:34:39 PM,33.118,10.8,,
1355,06/06/18 07:35:09 PM,33.118,21.5,,
1356,06/06/18 07:35:39 PM,33.014,21.5,,
1357,06/06/18 07:36:09 PM,33.014,226.0,,
1358,06/06/18 07:36:39 PM,33.014,21.5,,
1359,06/06/18 07:37:09 PM,33.014,10.8,,
1360,06/06/18 07:37:39 PM,33.014,0.0,,
1361,06/06/18 07:38:09 PM,33.014,0.0,,
1362,06/06/18 07:38:39 PM,32.911,0.0,,
1363,06/06/18 07:39:09 PM,32.807,0.0,,
1364,06/06/18 07:39:39 PM,32.600,0.0,,
1365,06/06/18 07:40:09 PM,32.497,0.0,,
1366,06/06/18 07:40:39 PM,32.394,0.0,,
1367,06/06/18 07:41:09 PM,32.188,21.5,,
1368,06/06/18 07:41:39 PM,32.086,32.3,,
1369,06/06/18 07:42:09 PM,32.086,10.8,,
1370,06/06/18 07:42:39 PM,32.086,118.4,,
1371,06/06/18 07:43:09 PM,32.086,10.8,,
1372,06/06/18 07:43:39 PM,31.983,0.0,,
1373,06/06/18 07:44:09 PM,31.983,10.8,,
1374,06/06/18 07:44:39 PM,31.983,96.9,,
1375,06/06/18 07:45:09 PM,31.983,75.3,,
1376,06/06/18 07:45:39 PM,31.880,301.4,,
1377,06/06/18 07:46:09 PM,31.880,10.8,,
1378,06/06/18 07:46:39 PM,31.880,10.8,,
1379,06/06/18 07:47:09 PM,31.880,10.8,,
1380,06/06/18 07:47:39 PM,31.880,0.0,,
1381,06/06/18 07:48:09 PM,31.880,0.0,,
1382,06/06/18 07:48:39 PM,31.778,0.0,,
1383,06/06/18 07:49:09 PM,31.778,0.0,,
1384,06/06/18 07:49:39 PM,31.676,0.0,,
1385,06/06/18 07:50:09 PM,31.676,0.0,,
1386,06/06/18 07:50:39 PM,31.574,0.0,,
1387,06/06/18 07:51:09 PM,31.472,0.0,,
1388,06/06/18 07:51:39 PM,31.370,0.0,,
1389,06/06/18 07:52:09 PM,31.268,0.0,,
1390,06/06/18 07:52:39 PM,31.166,0.0,,
1391,06/06/18 07:53:09 PM,31.064,0.0,,
1392,06/06/18 07:53:39 PM,30.963,0.0,,
1393,06/06/18 07:54:09 PM,30.862,0.0,,
1394,06/06/18 07:54:39 PM,30.760,0.0,,
1395,06/06/18 07:55:09 PM,30.760,0.0,,
1396,06/06/18 07:55:39 PM,30.659,0.0,,
1397,06/06/18 07:56:09 PM,30.558,0.0,,
1398,06/06/18 07:56:39 PM,30.558,0.0,,
1399,06/06/18 07:57:09 PM,30.457,0.0,,
1400,06/06/18 07:57:39 PM,30.356,0.0,,
1401,06/06/18 07:58:09 PM,30.255,0.0,,
1402,06/06/18 07:58:39 PM,30.154,0.0,,
1403,06/06/18 07:59:09 PM,29.953,0.0,,
1404,06/06/18 07:59:39 PM,29.853,0.0,,
1405,06/06/18 08:00:09 PM,29.752,0.0,,
1406,06/06/18 08:00:39 PM,29.652,0.0,,
1407,06/06/18 08:01:09 PM,29.552,0.0,,
1408,06/06/18 08:01:39 PM,29.452,0.0,,
1409,06/06/18 08:02:09 PM,29.352,0.0,,
1410,06/06/18 08:02:39 PM,29.252,0.0,,
1411,06/06/18 08:03:09 PM,29.252,0.0,,
1412,06/06/18 08:03:39 PM,29.152,0.0,,
1413,06/06/18 08:04:09 PM,29.152,0.0,,
1414,06/06/18 08:04:39 PM,29.053,0.0,,
1415,06/06/18 08:05:09 PM,29.053,0.0,,
1416,06/06/18 08:05:39 PM,28.953,0.0,,
1417,06/06/18 08:06:09 PM,28.953,0.0,,
1418,06/06/18 08:06:39 PM,28.853,0.0,,
1419,06/06/18 08:07:09 PM,28.853,0.0,,
1420,06/06/18 08:07:39 PM,28.754,0.0,,
1421,06/06/18 08:08:09 PM,28.754,0.0,,
1422,06/06/18 08:08:39 PM,28.655,0.0,,
1423,06/06/18 08:09:09 PM,28.655,0.0,,
1424,06/06/18 08:09:39 PM,28.555,0.0,,
1425,06/06/18 08:10:09 PM,28.555,0.0,,
1426,06/06/18 08:10:39 PM,28.456,0.0,,
1427,06/06/18 08:11:09 PM,28.456,0.0,,
1428,06/06/18 08:11:39 PM,28.357,0.0,,
1429,06/06/18 08:12:09 PM,28.357,0.0,,
1430,06/06/18 08:12:39 PM,28.258,0.0,,
1431,06/06/18 08:13:09 PM,28.456,0.0,,
1432,06/06/18 08:13:39 PM,28.555,0.0,,
1433,06/06/18 08:14:09 PM,28.555,0.0,,
1434,06/06/18 08:14:39 PM,28.357,0.0,,
1435,06/06/18 08:15:09 PM,28.258,0.0,,
1436,06/06/18 08:15:39 PM,28.159,0.0,,
1437,06/06/18 08:16:09 PM,28.060,0.0,,
1438,06/06/18 08:16:39 PM,27.862,0.0,,
1439,06/06/18 08:17:09 PM,27.764,0.0,,
1440,06/06/18 08:17:39 PM,27.665,0.0,,
1441,06/06/18 08:18:09 PM,27.567,0.0,,
1442,06/06/18 08:18:39 PM,27.468,0.0,,
1443,06/06/18 08:19:09 PM,27.370,0.0,,
1444,06/06/18 08:19:39 PM,27.272,0.0,,
1445,06/06/18 08:20:09 PM,27.173,0.0,,
1446,06/06/18 08:20:39 PM,27.075,0.0,,
1447,06/06/18 08:21:09 PM,26.977,0.0,,
1448,06/06/18 08:21:39 PM,26.977,0.0,,
1449,06/06/18 08:22:09 PM,26.879,0.0,,
1450,06/06/18 08:22:39 PM,26.781,0.0,,
1451,06/06/18 08:23:09 PM,26.683,0.0,,
1452,06/06/18 08:23:39 PM,26.585,0.0,,
1453,06/06/18 08:24:09 PM,26.585,0.0,,
1454,06/06/18 08:24:39 PM,26.488,0.0,,
1455,06/06/18 08:25:09 PM,26.390,0.0,,
1456,06/06/18 08:25:39 PM,26.390,0.0,,
1457,06/06/18 08:26:09 PM,26.292,0.0,,
1458,06/06/18 08:26:39 PM,26.195,0.0,,
1459,06/06/18 08:27:09 PM,26.195,0.0,,
1460,06/06/18 08:27:39 PM,26.097,0.0,,
1461,06/06/18 08:28:09 PM,26.097,0.0,,
1462,06/06/18 08:28:39 PM,26.000,0.0,,
1463,06/06/18 08:29:09 PM,25.902,0.0,,
1464,06/06/18 08:29:39 PM,25.902,0.0,,
1465,06/06/18 08:30:09 PM,25.805,0.0,,
1466,06/06/18 08:30:39 PM,25.805,0.0,,
1467,06/06/18 08:31:09 PM,25.708,0.0,,
1468,06/06/18 08:31:39 PM,25.708,0.0,,
1469,06/06/18 08:32:09 PM,25.610,0.0,,
1470,06/06/18 08:32:39 PM,25.610,0.0,,
1471,06/06/18 08:33:09 PM,25.513,0.0,,
1472,06/06/18 08:33:39 PM,25.513,0.0,,
1473,06/06/18 08:34:09 PM,25.513,0.0,,
1474,06/06/18 08:34:39 PM,25.416,0.0,,
1475,06/06/18 08:35:09 PM,25.416,0.0,,
1476,06/06/18 08:35:39 PM,25.319,0.0,,
1477,06/06/18 08:36:09 PM,25.319,0.0,,
1478,06/06/18 08:36:39 PM,25.319,0.0,,
