"Plot Title: Zegveld 1"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20143716, SEN S/N: 20143716)","Intensity, Lux (LGR S/N: 20143716, SEN S/N: 20143716)","Coupler Detached (LGR S/N: 20143716)","Coupler Attached (LGR S/N: 20143716)","End Of File (LGR S/N: 20143716)"
1880,06/06/18 11:58:23 PM,22.908,0.0,,,
1881,06/06/18 11:58:53 PM,22.908,0.0,,,
1882,06/06/18 11:59:23 PM,22.908,0.0,,,
1883,06/06/18 11:59:53 PM,22.908,0.0,,,
1884,06/07/18 12:00:23 AM,22.908,0.0,,,
1885,06/07/18 12:00:53 AM,22.908,0.0,,,
1886,06/07/18 12:01:23 AM,22.908,0.0,,,
1887,06/07/18 12:01:53 AM,22.908,0.0,,,
1888,06/07/18 12:02:23 AM,22.908,0.0,,,
1889,06/07/18 12:02:53 AM,22.908,0.0,,,
1890,06/07/18 12:03:23 AM,22.908,0.0,,,
1891,06/07/18 12:03:53 AM,22.908,0.0,,,
1892,06/07/18 12:04:23 AM,22.908,0.0,,,
1893,06/07/18 12:04:53 AM,22.908,0.0,,,
1894,06/07/18 12:05:23 AM,22.908,0.0,,,
1895,06/07/18 12:05:53 AM,22.908,0.0,,,
1896,06/07/18 12:06:23 AM,22.812,0.0,,,
1897,06/07/18 12:06:53 AM,22.812,0.0,,,
1898,06/07/18 12:07:23 AM,22.812,0.0,,,
1899,06/07/18 12:07:53 AM,22.812,0.0,,,
1900,06/07/18 12:08:23 AM,22.812,0.0,,,
1901,06/07/18 12:08:53 AM,22.812,0.0,,,
1902,06/07/18 12:09:23 AM,22.812,0.0,,,
1903,06/07/18 12:09:53 AM,22.812,0.0,,,
1904,06/07/18 12:10:23 AM,22.812,0.0,,,
1905,06/07/18 12:10:53 AM,22.812,0.0,,,
1906,06/07/18 12:11:23 AM,22.812,0.0,,,
1907,06/07/18 12:11:53 AM,22.812,0.0,,,
1908,06/07/18 12:12:23 AM,22.812,0.0,,,
1909,06/07/18 12:12:53 AM,22.812,0.0,,,
1910,06/07/18 12:13:23 AM,22.812,0.0,,,
1911,06/07/18 12:13:53 AM,22.812,0.0,,,
1912,06/07/18 12:14:23 AM,22.812,0.0,,,
1913,06/07/18 12:14:53 AM,22.812,0.0,,,
1914,06/07/18 12:15:23 AM,22.812,0.0,,,
1915,06/07/18 12:15:53 AM,22.812,0.0,,,
1916,06/07/18 12:16:23 AM,22.812,0.0,,,
1917,06/07/18 12:16:53 AM,22.812,0.0,,,
1918,06/07/18 12:17:23 AM,22.812,0.0,,,
1919,06/07/18 12:17:53 AM,22.717,0.0,,,
1920,06/07/18 12:18:23 AM,22.717,0.0,,,
1921,06/07/18 12:18:53 AM,22.717,0.0,,,
1922,06/07/18 12:19:23 AM,22.717,0.0,,,
1923,06/07/18 12:19:53 AM,22.717,0.0,,,
1924,06/07/18 12:20:23 AM,22.717,0.0,,,
1925,06/07/18 12:20:53 AM,22.717,0.0,,,
1926,06/07/18 12:21:23 AM,22.717,0.0,,,
1927,06/07/18 12:21:53 AM,22.717,0.0,,,
1928,06/07/18 12:22:23 AM,22.717,0.0,,,
1929,06/07/18 12:22:53 AM,22.717,0.0,,,
1930,06/07/18 12:23:23 AM,22.717,0.0,,,
1931,06/07/18 12:23:53 AM,22.717,0.0,,,
1932,06/07/18 12:24:23 AM,22.717,0.0,,,
1933,06/07/18 12:24:53 AM,22.717,0.0,,,
1934,06/07/18 12:25:23 AM,22.717,0.0,,,
1935,06/07/18 12:25:53 AM,22.717,0.0,,,
1936,06/07/18 12:26:23 AM,22.717,0.0,,,
1937,06/07/18 12:26:53 AM,22.717,0.0,,,
1938,06/07/18 12:27:23 AM,22.717,0.0,,,
1939,06/07/18 12:27:53 AM,22.717,0.0,,,
1940,06/07/18 12:28:23 AM,22.717,0.0,,,
1941,06/07/18 12:28:53 AM,22.717,0.0,,,
1942,06/07/18 12:29:23 AM,22.621,0.0,,,
1943,06/07/18 12:29:53 AM,22.621,0.0,,,
1944,06/07/18 12:30:23 AM,22.621,0.0,,,
1945,06/07/18 12:30:53 AM,22.621,0.0,,,
1946,06/07/18 12:31:23 AM,22.621,0.0,,,
1947,06/07/18 12:31:53 AM,22.621,0.0,,,
1948,06/07/18 12:32:23 AM,22.621,0.0,,,
1949,06/07/18 12:32:53 AM,22.621,0.0,,,
1950,06/07/18 12:33:23 AM,22.621,0.0,,,
1951,06/07/18 12:33:53 AM,22.621,0.0,,,
1952,06/07/18 12:34:23 AM,22.621,0.0,,,
1953,06/07/18 12:34:53 AM,22.621,0.0,,,
1954,06/07/18 12:35:23 AM,22.621,0.0,,,
1955,06/07/18 12:35:53 AM,22.621,0.0,,,
1956,06/07/18 12:36:23 AM,22.621,0.0,,,
1957,06/07/18 12:36:53 AM,22.621,0.0,,,
1958,06/07/18 12:37:23 AM,22.621,0.0,,,
1959,06/07/18 12:37:53 AM,22.621,0.0,,,
1960,06/07/18 12:38:23 AM,22.621,0.0,,,
1961,06/07/18 12:38:53 AM,22.621,0.0,,,
1962,06/07/18 12:39:23 AM,22.621,0.0,,,
1963,06/07/18 12:39:53 AM,22.621,0.0,,,
1964,06/07/18 12:40:23 AM,22.621,0.0,,,
1965,06/07/18 12:40:53 AM,22.621,0.0,,,
1966,06/07/18 12:41:23 AM,22.621,0.0,,,
1967,06/07/18 12:41:53 AM,22.525,0.0,,,
1968,06/07/18 12:42:23 AM,22.525,0.0,,,
1969,06/07/18 12:42:53 AM,22.525,0.0,,,
1970,06/07/18 12:43:23 AM,22.525,0.0,,,
1971,06/07/18 12:43:53 AM,22.525,0.0,,,
1972,06/07/18 12:44:23 AM,22.525,0.0,,,
1973,06/07/18 12:44:53 AM,22.525,0.0,,,
1974,06/07/18 12:45:23 AM,22.525,0.0,,,
1975,06/07/18 12:45:53 AM,22.525,0.0,,,
1976,06/07/18 12:46:23 AM,22.525,0.0,,,
1977,06/07/18 12:46:53 AM,22.525,0.0,,,
1978,06/07/18 12:47:23 AM,22.525,0.0,,,
1979,06/07/18 12:47:53 AM,22.525,0.0,,,
1980,06/07/18 12:48:23 AM,22.525,0.0,,,
1981,06/07/18 12:48:53 AM,22.525,0.0,,,
1982,06/07/18 12:49:23 AM,22.525,0.0,,,
1983,06/07/18 12:49:53 AM,22.525,0.0,,,
1984,06/07/18 12:50:23 AM,22.525,0.0,,,
1985,06/07/18 12:50:53 AM,22.525,0.0,,,
1986,06/07/18 12:51:23 AM,22.525,0.0,,,
1987,06/07/18 12:51:53 AM,22.525,0.0,,,
1988,06/07/18 12:52:23 AM,22.525,0.0,,,
1989,06/07/18 12:52:53 AM,22.525,0.0,,,
1990,06/07/18 12:53:23 AM,22.525,0.0,,,
1991,06/07/18 12:53:53 AM,22.525,0.0,,,
1992,06/07/18 12:54:23 AM,22.525,0.0,,,
1993,06/07/18 12:54:53 AM,22.525,0.0,,,
1994,06/07/18 12:55:23 AM,22.525,0.0,,,
1995,06/07/18 12:55:53 AM,22.525,0.0,,,
1996,06/07/18 12:56:23 AM,22.525,0.0,,,
1997,06/07/18 12:56:53 AM,22.429,0.0,,,
1998,06/07/18 12:57:23 AM,22.429,0.0,,,
1999,06/07/18 12:57:53 AM,22.429,0.0,,,
2000,06/07/18 12:58:23 AM,22.429,0.0,,,
2001,06/07/18 12:58:53 AM,22.429,0.0,,,
2002,06/07/18 12:59:23 AM,22.429,0.0,,,
2003,06/07/18 12:59:53 AM,22.429,0.0,,,
2004,06/07/18 01:00:23 AM,22.429,0.0,,,
2005,06/07/18 01:00:53 AM,22.429,0.0,,,
2006,06/07/18 01:01:23 AM,22.429,0.0,,,
2007,06/07/18 01:01:53 AM,22.429,0.0,,,
2008,06/07/18 01:02:23 AM,22.429,0.0,,,
2009,06/07/18 01:02:53 AM,22.429,0.0,,,
2010,06/07/18 01:03:23 AM,22.429,0.0,,,
2011,06/07/18 01:03:53 AM,22.429,0.0,,,
2012,06/07/18 01:04:23 AM,22.429,0.0,,,
2013,06/07/18 01:04:53 AM,22.429,0.0,,,
2014,06/07/18 01:05:23 AM,22.429,0.0,,,
2015,06/07/18 01:05:53 AM,22.429,0.0,,,
2016,06/07/18 01:06:23 AM,22.429,0.0,,,
2017,06/07/18 01:06:53 AM,22.429,0.0,,,
2018,06/07/18 01:07:23 AM,22.429,0.0,,,
2019,06/07/18 01:07:53 AM,22.429,0.0,,,
2020,06/07/18 01:08:23 AM,22.429,0.0,,,
2021,06/07/18 01:08:53 AM,22.429,0.0,,,
2022,06/07/18 01:09:23 AM,22.429,0.0,,,
2023,06/07/18 01:09:53 AM,22.429,0.0,,,
2024,06/07/18 01:10:23 AM,22.429,0.0,,,
2025,06/07/18 01:10:53 AM,22.429,0.0,,,
2026,06/07/18 01:11:23 AM,22.429,0.0,,,
2027,06/07/18 01:11:53 AM,22.429,0.0,,,
2028,06/07/18 01:12:23 AM,22.429,0.0,,,
2029,06/07/18 01:12:53 AM,22.333,0.0,,,
2030,06/07/18 01:13:23 AM,22.333,0.0,,,
2031,06/07/18 01:13:53 AM,22.333,0.0,,,
2032,06/07/18 01:14:23 AM,22.333,0.0,,,
2033,06/07/18 01:14:53 AM,22.333,0.0,,,
2034,06/07/18 01:15:23 AM,22.333,0.0,,,
2035,06/07/18 01:15:53 AM,22.333,0.0,,,
2036,06/07/18 01:16:23 AM,22.333,0.0,,,
2037,06/07/18 01:16:53 AM,22.333,0.0,,,
2038,06/07/18 01:17:23 AM,22.333,0.0,,,
2039,06/07/18 01:17:53 AM,22.333,0.0,,,
2040,06/07/18 01:18:23 AM,22.333,0.0,,,
2041,06/07/18 01:18:53 AM,22.333,0.0,,,
2042,06/07/18 01:19:23 AM,22.333,0.0,,,
2043,06/07/18 01:19:53 AM,22.333,0.0,,,
2044,06/07/18 01:20:23 AM,22.333,0.0,,,
2045,06/07/18 01:20:53 AM,22.333,0.0,,,
2046,06/07/18 01:21:23 AM,22.333,0.0,,,
2047,06/07/18 01:21:53 AM,22.333,0.0,,,
2048,06/07/18 01:22:23 AM,22.333,0.0,,,
2049,06/07/18 01:22:53 AM,22.333,0.0,,,
2050,06/07/18 01:23:23 AM,22.333,0.0,,,
2051,06/07/18 01:23:53 AM,22.333,0.0,,,
2052,06/07/18 01:24:23 AM,22.333,0.0,,,
2053,06/07/18 01:24:53 AM,22.333,0.0,,,
2054,06/07/18 01:25:23 AM,22.333,0.0,,,
2055,06/07/18 01:25:53 AM,22.333,0.0,,,
2056,06/07/18 01:26:23 AM,22.333,0.0,,,
2057,06/07/18 01:26:53 AM,22.333,0.0,,,
2058,06/07/18 01:27:23 AM,22.333,0.0,,,
2059,06/07/18 01:27:53 AM,22.333,0.0,,,
2060,06/07/18 01:28:23 AM,22.333,0.0,,,
2061,06/07/18 01:28:53 AM,22.333,0.0,,,
2062,06/07/18 01:29:23 AM,22.238,0.0,,,
2063,06/07/18 01:29:53 AM,22.238,0.0,,,
2064,06/07/18 01:30:23 AM,22.238,0.0,,,
2065,06/07/18 01:30:53 AM,22.238,0.0,,,
2066,06/07/18 01:31:23 AM,22.238,0.0,,,
2067,06/07/18 01:31:53 AM,22.238,0.0,,,
2068,06/07/18 01:32:23 AM,22.238,0.0,,,
2069,06/07/18 01:32:53 AM,22.238,0.0,,,
2070,06/07/18 01:33:23 AM,22.238,0.0,,,
2071,06/07/18 01:33:53 AM,22.238,0.0,,,
2072,06/07/18 01:34:23 AM,22.238,0.0,,,
2073,06/07/18 01:34:53 AM,22.238,0.0,,,
2074,06/07/18 01:35:23 AM,22.238,0.0,,,
2075,06/07/18 01:35:53 AM,22.238,0.0,,,
2076,06/07/18 01:36:23 AM,22.238,0.0,,,
2077,06/07/18 01:36:53 AM,22.238,0.0,,,
2078,06/07/18 01:37:23 AM,22.238,0.0,,,
2079,06/07/18 01:37:53 AM,22.238,0.0,,,
2080,06/07/18 01:38:23 AM,22.238,0.0,,,
2081,06/07/18 01:38:53 AM,22.238,0.0,,,
2082,06/07/18 01:39:23 AM,22.238,0.0,,,
2083,06/07/18 01:39:53 AM,22.238,0.0,,,
2084,06/07/18 01:40:23 AM,22.238,0.0,,,
2085,06/07/18 01:40:53 AM,22.238,0.0,,,
2086,06/07/18 01:41:23 AM,22.238,0.0,,,
2087,06/07/18 01:41:53 AM,22.238,0.0,,,
2088,06/07/18 01:42:23 AM,22.238,0.0,,,
2089,06/07/18 01:42:53 AM,22.238,0.0,,,
2090,06/07/18 01:43:23 AM,22.238,0.0,,,
2091,06/07/18 01:43:53 AM,22.238,0.0,,,
2092,06/07/18 01:44:23 AM,22.238,0.0,,,
2093,06/07/18 01:44:53 AM,22.238,0.0,,,
2094,06/07/18 01:45:23 AM,22.238,0.0,,,
2095,06/07/18 01:45:53 AM,22.238,0.0,,,
2096,06/07/18 01:46:23 AM,22.238,0.0,,,
2097,06/07/18 01:46:53 AM,22.238,0.0,,,
2098,06/07/18 01:47:23 AM,22.238,0.0,,,
2099,06/07/18 01:47:53 AM,22.238,0.0,,,
2100,06/07/18 01:48:23 AM,22.238,0.0,,,
2101,06/07/18 01:48:53 AM,22.142,0.0,,,
2102,06/07/18 01:49:23 AM,22.142,0.0,,,
2103,06/07/18 01:49:53 AM,22.142,0.0,,,
2104,06/07/18 01:50:23 AM,22.142,0.0,,,
2105,06/07/18 01:50:53 AM,22.142,0.0,,,
2106,06/07/18 01:51:23 AM,22.142,0.0,,,
2107,06/07/18 01:51:53 AM,22.142,0.0,,,
2108,06/07/18 01:52:23 AM,22.142,0.0,,,
2109,06/07/18 01:52:53 AM,22.142,0.0,,,
2110,06/07/18 01:53:23 AM,22.142,0.0,,,
2111,06/07/18 01:53:53 AM,22.142,0.0,,,
2112,06/07/18 01:54:23 AM,22.142,0.0,,,
2113,06/07/18 01:54:53 AM,22.142,0.0,,,
2114,06/07/18 01:55:23 AM,22.142,0.0,,,
2115,06/07/18 01:55:53 AM,22.142,0.0,,,
2116,06/07/18 01:56:23 AM,22.142,0.0,,,
2117,06/07/18 01:56:53 AM,22.142,0.0,,,
2118,06/07/18 01:57:23 AM,22.142,0.0,,,
2119,06/07/18 01:57:53 AM,22.142,0.0,,,
2120,06/07/18 01:58:23 AM,22.142,0.0,,,
2121,06/07/18 01:58:53 AM,22.142,0.0,,,
2122,06/07/18 01:59:23 AM,22.142,0.0,,,
2123,06/07/18 01:59:53 AM,22.142,0.0,,,
2124,06/07/18 02:00:23 AM,22.142,0.0,,,
2125,06/07/18 02:00:53 AM,22.142,0.0,,,
2126,06/07/18 02:01:23 AM,22.142,0.0,,,
2127,06/07/18 02:01:53 AM,22.142,0.0,,,
2128,06/07/18 02:02:23 AM,22.142,0.0,,,
2129,06/07/18 02:02:53 AM,22.142,0.0,,,
2130,06/07/18 02:03:23 AM,22.142,0.0,,,
2131,06/07/18 02:03:53 AM,22.142,0.0,,,
2132,06/07/18 02:04:23 AM,22.142,0.0,,,
2133,06/07/18 02:04:53 AM,22.142,0.0,,,
2134,06/07/18 02:05:23 AM,22.142,0.0,,,
2135,06/07/18 02:05:53 AM,22.142,0.0,,,
2136,06/07/18 02:06:23 AM,22.142,0.0,,,
2137,06/07/18 02:06:53 AM,22.142,0.0,,,
2138,06/07/18 02:07:23 AM,22.142,0.0,,,
2139,06/07/18 02:07:53 AM,22.142,0.0,,,
2140,06/07/18 02:08:23 AM,22.142,0.0,,,
2141,06/07/18 02:08:53 AM,22.142,0.0,,,
2142,06/07/18 02:09:23 AM,22.142,0.0,,,
2143,06/07/18 02:09:53 AM,22.142,0.0,,,
2144,06/07/18 02:10:23 AM,22.142,0.0,,,
2145,06/07/18 02:10:53 AM,22.046,0.0,,,
2146,06/07/18 02:11:23 AM,22.046,0.0,,,
2147,06/07/18 02:11:53 AM,22.142,0.0,,,
2148,06/07/18 02:12:23 AM,22.046,0.0,,,
2149,06/07/18 02:12:53 AM,22.046,0.0,,,
2150,06/07/18 02:13:23 AM,22.046,0.0,,,
2151,06/07/18 02:13:53 AM,22.046,0.0,,,
2152,06/07/18 02:14:23 AM,22.046,0.0,,,
2153,06/07/18 02:14:53 AM,22.046,0.0,,,
2154,06/07/18 02:15:23 AM,22.046,0.0,,,
2155,06/07/18 02:15:53 AM,22.046,0.0,,,
2156,06/07/18 02:16:23 AM,22.046,0.0,,,
2157,06/07/18 02:16:53 AM,22.046,0.0,,,
2158,06/07/18 02:17:23 AM,22.046,0.0,,,
2159,06/07/18 02:17:53 AM,22.046,0.0,,,
2160,06/07/18 02:18:23 AM,22.046,0.0,,,
2161,06/07/18 02:18:53 AM,22.046,0.0,,,
2162,06/07/18 02:19:23 AM,22.046,0.0,,,
2163,06/07/18 02:19:53 AM,22.046,0.0,,,
2164,06/07/18 02:20:23 AM,22.046,0.0,,,
2165,06/07/18 02:20:53 AM,22.046,0.0,,,
2166,06/07/18 02:21:23 AM,22.046,0.0,,,
2167,06/07/18 02:21:53 AM,22.046,0.0,,,
2168,06/07/18 02:22:23 AM,22.046,0.0,,,
2169,06/07/18 02:22:53 AM,22.046,0.0,,,
2170,06/07/18 02:23:23 AM,22.046,0.0,,,
2171,06/07/18 02:23:53 AM,22.046,0.0,,,
2172,06/07/18 02:24:23 AM,22.046,0.0,,,
2173,06/07/18 02:24:53 AM,22.046,0.0,,,
2174,06/07/18 02:25:23 AM,22.046,0.0,,,
2175,06/07/18 02:25:53 AM,22.046,0.0,,,
2176,06/07/18 02:26:23 AM,22.046,0.0,,,
2177,06/07/18 02:26:53 AM,22.046,0.0,,,
2178,06/07/18 02:27:23 AM,22.046,0.0,,,
2179,06/07/18 02:27:53 AM,22.046,0.0,,,
2180,06/07/18 02:28:23 AM,22.046,0.0,,,
2181,06/07/18 02:28:53 AM,22.046,0.0,,,
2182,06/07/18 02:29:23 AM,22.046,0.0,,,
2183,06/07/18 02:29:53 AM,22.046,0.0,,,
2184,06/07/18 02:30:23 AM,22.046,0.0,,,
2185,06/07/18 02:30:53 AM,22.046,0.0,,,
2186,06/07/18 02:31:23 AM,22.046,0.0,,,
2187,06/07/18 02:31:53 AM,22.046,0.0,,,
2188,06/07/18 02:32:23 AM,22.046,0.0,,,
2189,06/07/18 02:32:53 AM,22.046,0.0,,,
2190,06/07/18 02:33:23 AM,22.046,0.0,,,
2191,06/07/18 02:33:53 AM,21.951,0.0,,,
2192,06/07/18 02:34:23 AM,22.046,0.0,,,
2193,06/07/18 02:34:53 AM,22.046,0.0,,,
2194,06/07/18 02:35:23 AM,21.951,0.0,,,
2195,06/07/18 02:35:53 AM,21.951,0.0,,,
2196,06/07/18 02:36:23 AM,21.951,0.0,,,
2197,06/07/18 02:36:53 AM,21.951,0.0,,,
2198,06/07/18 02:37:23 AM,21.951,0.0,,,
2199,06/07/18 02:37:53 AM,21.951,0.0,,,
2200,06/07/18 02:38:23 AM,21.951,0.0,,,
2201,06/07/18 02:38:53 AM,21.951,0.0,,,
2202,06/07/18 02:39:23 AM,21.951,0.0,,,
2203,06/07/18 02:39:53 AM,21.951,0.0,,,
2204,06/07/18 02:40:23 AM,21.951,0.0,,,
2205,06/07/18 02:40:53 AM,21.951,0.0,,,
2206,06/07/18 02:41:23 AM,21.951,0.0,,,
2207,06/07/18 02:41:53 AM,21.951,0.0,,,
2208,06/07/18 02:42:23 AM,21.951,0.0,,,
2209,06/07/18 02:42:53 AM,21.951,0.0,,,
2210,06/07/18 02:43:23 AM,21.951,0.0,,,
2211,06/07/18 02:43:53 AM,21.951,0.0,,,
2212,06/07/18 02:44:23 AM,21.951,0.0,,,
2213,06/07/18 02:44:53 AM,21.951,0.0,,,
2214,06/07/18 02:45:23 AM,21.951,0.0,,,
2215,06/07/18 02:45:53 AM,21.951,0.0,,,
2216,06/07/18 02:46:23 AM,21.951,0.0,,,
2217,06/07/18 02:46:53 AM,21.951,0.0,,,
2218,06/07/18 02:47:23 AM,21.951,0.0,,,
2219,06/07/18 02:47:53 AM,21.951,0.0,,,
2220,06/07/18 02:48:23 AM,21.951,0.0,,,
2221,06/07/18 02:48:53 AM,21.951,0.0,,,
2222,06/07/18 02:49:23 AM,21.951,0.0,,,
2223,06/07/18 02:49:53 AM,21.951,0.0,,,
2224,06/07/18 02:50:23 AM,21.951,0.0,,,
2225,06/07/18 02:50:53 AM,21.951,0.0,,,
2226,06/07/18 02:51:23 AM,21.951,0.0,,,
2227,06/07/18 02:51:53 AM,21.951,0.0,,,
2228,06/07/18 02:52:23 AM,21.951,0.0,,,
2229,06/07/18 02:52:53 AM,21.951,0.0,,,
2230,06/07/18 02:53:23 AM,21.951,0.0,,,
2231,06/07/18 02:53:53 AM,21.951,0.0,,,
2232,06/07/18 02:54:23 AM,21.951,0.0,,,
2233,06/07/18 02:54:53 AM,21.951,0.0,,,
2234,06/07/18 02:55:23 AM,21.951,0.0,,,
2235,06/07/18 02:55:53 AM,21.951,0.0,,,
2236,06/07/18 02:56:23 AM,21.951,0.0,,,
2237,06/07/18 02:56:53 AM,21.951,0.0,,,
2238,06/07/18 02:57:23 AM,21.951,0.0,,,
2239,06/07/18 02:57:53 AM,21.951,0.0,,,
2240,06/07/18 02:58:23 AM,21.951,0.0,,,
2241,06/07/18 02:58:53 AM,21.951,0.0,,,
2242,06/07/18 02:59:23 AM,21.855,0.0,,,
2243,06/07/18 02:59:53 AM,21.951,0.0,,,
2244,06/07/18 03:00:23 AM,21.951,0.0,,,
2245,06/07/18 03:00:53 AM,21.951,0.0,,,
2246,06/07/18 03:01:23 AM,21.855,0.0,,,
2247,06/07/18 03:01:53 AM,21.855,0.0,,,
2248,06/07/18 03:02:23 AM,21.855,0.0,,,
2249,06/07/18 03:02:53 AM,21.855,0.0,,,
2250,06/07/18 03:03:23 AM,21.855,0.0,,,
2251,06/07/18 03:03:53 AM,21.855,0.0,,,
2252,06/07/18 03:04:23 AM,21.855,0.0,,,
2253,06/07/18 03:04:53 AM,21.855,0.0,,,
2254,06/07/18 03:05:23 AM,21.855,0.0,,,
2255,06/07/18 03:05:53 AM,21.855,0.0,,,
2256,06/07/18 03:06:23 AM,21.855,0.0,,,
2257,06/07/18 03:06:53 AM,21.855,0.0,,,
2258,06/07/18 03:07:23 AM,21.855,0.0,,,
2259,06/07/18 03:07:53 AM,21.855,0.0,,,
2260,06/07/18 03:08:23 AM,21.855,0.0,,,
2261,06/07/18 03:08:53 AM,21.855,0.0,,,
2262,06/07/18 03:09:23 AM,21.855,0.0,,,
2263,06/07/18 03:09:53 AM,21.855,0.0,,,
2264,06/07/18 03:10:23 AM,21.855,0.0,,,
2265,06/07/18 03:10:53 AM,21.855,0.0,,,
2266,06/07/18 03:11:23 AM,21.855,0.0,,,
2267,06/07/18 03:11:53 AM,21.855,0.0,,,
2268,06/07/18 03:12:23 AM,21.855,0.0,,,
2269,06/07/18 03:12:53 AM,21.855,0.0,,,
2270,06/07/18 03:13:23 AM,21.855,0.0,,,
2271,06/07/18 03:13:53 AM,21.855,0.0,,,
2272,06/07/18 03:14:23 AM,21.855,0.0,,,
2273,06/07/18 03:14:53 AM,21.855,0.0,,,
2274,06/07/18 03:15:23 AM,21.855,0.0,,,
2275,06/07/18 03:15:53 AM,21.855,0.0,,,
2276,06/07/18 03:16:23 AM,21.855,0.0,,,
2277,06/07/18 03:16:53 AM,21.855,0.0,,,
2278,06/07/18 03:17:23 AM,21.855,0.0,,,
2279,06/07/18 03:17:53 AM,21.855,0.0,,,
2280,06/07/18 03:18:23 AM,21.855,0.0,,,
2281,06/07/18 03:18:53 AM,21.855,0.0,,,
2282,06/07/18 03:19:23 AM,21.855,0.0,,,
2283,06/07/18 03:19:53 AM,21.855,0.0,,,
2284,06/07/18 03:20:23 AM,21.855,0.0,,,
2285,06/07/18 03:20:53 AM,21.855,0.0,,,
2286,06/07/18 03:21:23 AM,21.855,0.0,,,
2287,06/07/18 03:21:53 AM,21.855,0.0,,,
2288,06/07/18 03:22:23 AM,21.855,0.0,,,
2289,06/07/18 03:22:53 AM,21.855,0.0,,,
2290,06/07/18 03:23:23 AM,21.855,0.0,,,
2291,06/07/18 03:23:53 AM,21.855,0.0,,,
2292,06/07/18 03:24:23 AM,21.855,0.0,,,
2293,06/07/18 03:24:53 AM,21.760,0.0,,,
2294,06/07/18 03:25:23 AM,21.855,0.0,,,
2295,06/07/18 03:25:53 AM,21.760,0.0,,,
2296,06/07/18 03:26:23 AM,21.855,0.0,,,
2297,06/07/18 03:26:53 AM,21.855,0.0,,,
2298,06/07/18 03:27:23 AM,21.855,0.0,,,
2299,06/07/18 03:27:53 AM,21.760,0.0,,,
2300,06/07/18 03:28:23 AM,21.855,0.0,,,
2301,06/07/18 03:28:53 AM,21.760,0.0,,,
2302,06/07/18 03:29:23 AM,21.855,0.0,,,
2303,06/07/18 03:29:53 AM,21.760,0.0,,,
2304,06/07/18 03:30:23 AM,21.855,0.0,,,
2305,06/07/18 03:30:53 AM,21.760,0.0,,,
2306,06/07/18 03:31:23 AM,21.760,0.0,,,
2307,06/07/18 03:31:53 AM,21.760,0.0,,,
2308,06/07/18 03:32:23 AM,21.760,0.0,,,
2309,06/07/18 03:32:53 AM,21.760,0.0,,,
2310,06/07/18 03:33:23 AM,21.760,0.0,,,
2311,06/07/18 03:33:53 AM,21.760,0.0,,,
2312,06/07/18 03:34:23 AM,21.760,0.0,,,
2313,06/07/18 03:34:53 AM,21.760,0.0,,,
2314,06/07/18 03:35:23 AM,21.760,0.0,,,
2315,06/07/18 03:35:53 AM,21.760,0.0,,,
2316,06/07/18 03:36:23 AM,21.760,0.0,,,
2317,06/07/18 03:36:53 AM,21.760,0.0,,,
2318,06/07/18 03:37:23 AM,21.760,0.0,,,
2319,06/07/18 03:37:53 AM,21.760,0.0,,,
2320,06/07/18 03:38:23 AM,21.760,0.0,,,
2321,06/07/18 03:38:53 AM,21.760,0.0,,,
2322,06/07/18 03:39:23 AM,21.760,0.0,,,
2323,06/07/18 03:39:53 AM,21.760,0.0,,,
2324,06/07/18 03:40:23 AM,21.760,0.0,,,
2325,06/07/18 03:40:53 AM,21.760,0.0,,,
2326,06/07/18 03:41:23 AM,21.760,0.0,,,
2327,06/07/18 03:41:53 AM,21.760,0.0,,,
2328,06/07/18 03:42:23 AM,21.760,0.0,,,
2329,06/07/18 03:42:53 AM,21.760,0.0,,,
2330,06/07/18 03:43:23 AM,21.760,0.0,,,
2331,06/07/18 03:43:53 AM,21.760,0.0,,,
2332,06/07/18 03:44:23 AM,21.760,0.0,,,
2333,06/07/18 03:44:53 AM,21.760,0.0,,,
2334,06/07/18 03:45:23 AM,21.760,0.0,,,
2335,06/07/18 03:45:53 AM,21.760,0.0,,,
2336,06/07/18 03:46:23 AM,21.760,0.0,,,
2337,06/07/18 03:46:53 AM,21.760,0.0,,,
2338,06/07/18 03:47:23 AM,21.760,0.0,,,
2339,06/07/18 03:47:53 AM,21.760,0.0,,,
2340,06/07/18 03:48:23 AM,21.760,0.0,,,
2341,06/07/18 03:48:53 AM,21.760,0.0,,,
2342,06/07/18 03:49:23 AM,21.760,0.0,,,
2343,06/07/18 03:49:53 AM,21.760,0.0,,,
2344,06/07/18 03:50:23 AM,21.760,0.0,,,
2345,06/07/18 03:50:53 AM,21.760,0.0,,,
2346,06/07/18 03:51:23 AM,21.760,0.0,,,
2347,06/07/18 03:51:53 AM,21.760,0.0,,,
2348,06/07/18 03:52:23 AM,21.760,0.0,,,
2349,06/07/18 03:52:53 AM,21.760,0.0,,,
2350,06/07/18 03:53:23 AM,21.760,0.0,,,
2351,06/07/18 03:53:53 AM,21.760,0.0,,,
2352,06/07/18 03:54:23 AM,21.760,0.0,,,
2353,06/07/18 03:54:53 AM,21.760,0.0,,,
2354,06/07/18 03:55:23 AM,21.760,0.0,,,
2355,06/07/18 03:55:53 AM,21.760,0.0,,,
2356,06/07/18 03:56:23 AM,21.760,0.0,,,
